Ticker,Sector,28-Dec-17,1-Jan-18,2-Jan-18,3-Jan-18,4-Jan-18,7-Jan-18,8-Jan-18,9-Jan-18,10-Jan-18,11-Jan-18,14-Jan-18,15-Jan-18,16-Jan-18,17-Jan-18,18-Jan-18,21-Jan-18,22-Jan-18,23-Jan-18,24-Jan-18,25-Jan-18,28-Jan-18,29-Jan-18,30-Jan-18,31-Jan-18,1-Feb-18,4-Feb-18,5-Feb-18,6-Feb-18,7-Feb-18,8-Feb-18,11-Feb-18,12-Feb-18,13-Feb-18,14-Feb-18,15-Feb-18,18-Feb-18,19-Feb-18,20-Feb-18,22-Feb-18,25-Feb-18,26-Feb-18,27-Feb-18,28-Feb-18,1-Mar-18,4-Mar-18,5-Mar-18,6-Mar-18,
SAFKOSPINN,Textile,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00,29108463.00
SAIFPOWER,Fuel & Power,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00,297716091.00
SAIHAMCOT,Textile,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00,148775000.00
SAIHAMTEX,Textile,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00,90562500.00
SALAMCRST,Industrial,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00,98371108.00
SALVOCHEM,Pharmaceuticals,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00,61926473.00
SAMATALETH,Tannery,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00,10320000.00
SAMORITA,Industrial,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00,17976419.00
SANDHANINS,Life Insurance,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00,76179606.00
SAPORTL,Industrial,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00,168914192.00
SAVAREFR,Industrial,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00,1392800.00
SEBL1STMF,Mutual Fund,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00,99784300.00
SHAHJABANK,Bank,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00,771422539.00
SHASHADNIM,Textile,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00,119554888.00
SHURWID,Industrial,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00,52152500.00
SHYAMPSUG,Foods & Allied,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00,5000000.00
SIBL,Bank,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00,738498419.00
SINGERBD,Industrial,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00,76694502.00
SINOBANGLA,Industrial,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00,19996600.00
SONALIANSH,Jute,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00,2712000.00
SONARBAINS,General Insurance,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00,34340865.00
SONARGAON,Textile,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00,26467056.00
SOUTHEASTB,Bank,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00,916950251.00
SPCERAMICS,Ceramic,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00,146966057.00
SPCL,Fuel & Power,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00,161020438.00
SPPCL,Fuel & Power,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00,151980705.00
SQUARETEXT,Textile,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00,187859049.00
SQURPHARMA,Pharmaceuticals,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00,737391105.00
STANCERAM,Ceramic,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00,7752780.00
STANDARINS,General Insurance,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00,35782311.00
STANDBANKL,Bank,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00,791807029.00
STYLECRAFT,Textile,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00,990000.00
SUMITPOWER,Fuel & Power,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00,1067877534.00
SUNLIFEINS,Life Insurance,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00,42071400.00
TAKAFULINS,General Insurance,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00,37902260.00
TALLUSPIN,Textile,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00,89335377.00
TBL,Pharmaceuticals,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TITASGAS,Fuel & Power,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00,989221834.00
TOSRIFA,Textile,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00,63168520.00
TRUSTB1MF,Mutual Fund,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00,297106989.00
TRUSTBANK,Bank,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00,556966258.00
TUNGHAI,Textile,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00,106653030.00
UCB,Bank,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00,1054131029.00
UNITEDFIN,NBFI,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00,178204396.00
UNIONCAP,NBFI,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00,156529564.00
